Address,Balance
0xe02C6c870949A12F74541a225704494920b4C4d7,4233408947441180027
0x36e0E67C28B11b35D42538C2ab3705F479Eff99E,4230266421693157695
0xedCD8F695eEf2BFBDa6b60d7BB520150FaAdc4B8,4223579162047880241
0x6c105Af7C3CEEE980794170af2f87bf42b8B2c56,4217184386493223175
0xe0DF8aB7320729CA1fcF10cCDe7E9ABd38C9AA57,4216998905368241230
0x8434451c28D4Ca35524b9378843007802E285c5f,4213737343876222268
0x3B8248f02994ed419addF103A029345bC444EA60,4196833599878555875
0x620b62221859B09B6ae0bf303c078B487fff1d5a,4192660800000000000
0x7A7B170d08Ea8b9A0477E928Eac3699e757DFfb2,4187218580000000000
0xbB9C84017E0d2233e88fC7FdcAdB9f2Ef28B4F25,4169999250000000000
0x95259B8212e006E4C08026b95cCfa193c21441f1,4155670121697145182
0x6e71f1A7987d185F9Ad46b6D5e092ed03B1afa75,4154142000000000000
0xb24Efe1f7bD26FD9Bc32aBcbC503E34cc5eddba0,4150175583681598680
0x274eEc72256F6A7C8C52C491D3C8D89D61a70BF4,4145757395051576441
0x2e0464AEE61b9BD625c7Bd20a799B9F653E6D556,4127468300000000000
0xF9b6891564Dbaba8576F5F2e327eE812B3A416a8,4125747288204934983
0xbb150bC7f3Ba780553abAeFD0421482d0A9Cb53A,4124828762751474424
0xEb36C2E08E4Ab3F883F10C58CFF656Ed2de247bf,4122418173810141473
0x28fFF7350AeF048CB58764ccdfAe2e1814dD791E,4120564719566534350
0xB2Ce18dC4BbC73708690997aB2cb9eC51977148f,4.110995436507073e+18
0x4449e45358A22cDda7425e6acAc435A22600F041,4091837401844552977
0x121387B20305fA1D0F6E61fD6AB2E12C46d3AdDC,4083404038328442713
0x7D7CA950F2b9a89814fBf3De0BCe92Efb239ADF9,4083000000000000000
0x39273F5Cf432b0979cFf54a2077D4435d9BC04fF,4073672091427099928
0x64E1660635590F4F310C3EB949c069cfF392dCCb,4055110000000000000
0x949aBEF0984A31ad3Fe70C2327974b81E52256E0,4051147143750895944
0xED95773037912B092011afb8195C82E3A12368b8,4047419030000000000
0xc26512cEC9bEf6b74535D4636D66D3FCB4A04095,4045201100000000000
0x914ebffCbd9AD6a35286c1B269E6310e345E42DC,4044750425527314636
0x01A75432bBf1A48a969d3B5Fa261b50dF5A9073D,4043384177225018152
0xA66FCf94C1b8794452F0AFa082B79BD05b2Fe7B2,4040764282625413180
0x29E5D9D0747c80B4bcD814FE041D7f4Cf57fe716,4031044620000000000
0xf3dA934371d7E4371d7C0d0F1F95f7f5D85EEd9B,4020300000000000000
0xbecaf4b5fdE8f0AA8eE739Da79F39df2476dE872,4020081992343312344
0x6330a16d534B620831c1a26C551dBC5F896a692E,4.018765523456223e+18
0x3dffF22B97C57EBE01fd77d77f4a90813CdF373d,4018423408504255428
0x2DE9db58bB9bB20a857429D80802576Eac19B7ee,4010530962725537216
0x1ABBD46C1774E6E5F1edFa83E0279E545Fed79cd,4005242374703703075
0x62cEF6061ca93730f5070ecb063F7c6b1917bBd6,4000085122682591955
0xE17BB1C0A19D6dA494C7404700C7De10486d11d8,4000006580924516986
0xF09DaB9d7BAa5846622749E725569ECC754842B7,4000000000000000000
0x84a78D5596954a113Fb66262ad2272223082f20c,4000000000000000000
0x705a54098B299332ADf772e53906df65E27D60f2,4000000000000000000
0x7ddc511f9a558948d6E7B1dA55D5628e35be6501,4000000000000000000
0x7401F303867212848Ad2e9805e209f43207a2950,4000000000000000000
0xAdB7d9ADF2160443F07948386A3b7D4B7587C1ba,4000000000000000000
0x6824F9F0540F1B128199915cAb9a1707f53a77A2,4000000000000000000
0x5436cE9E3A9b3CBe7f4A9a00FA96499Eb9bDEb66,4000000000000000000
0xA1B4b01b05Bba5330C7E258fB30D3E308C2DbDf3,4000000000000000000
0xE3973a96593026F64456801b90E042577b00161a,4000000000000000000
0x6123011BF24002d0e82be6dEE9968923E426c1e6,4000000000000000000
0xb8131b346E38D046c3a8566Fe907F79AE81141d7,4000000000000000000
0x347063e7bD18Bc57131a340366BD0B786187027a,4000000000000000000
0x87d69A4C7456E291fcAaEAC840a806cD89016fd1,4000000000000000000
0x3b0455182504A6f45C2D32D6edA19E16Bb4A39Da,3.994149185309158e+18
0x02466122c9ed599566209eb3EE7af48B43E2b1dF,3992679690554925333
0xAd5166987AE63224149b842821d10617556C794e,3990702580000000000
0xCD688f0Aa34D3ab97C7fb51f47De990e94862c23,3969789625434235668
0xAd4A190d4aEA2180B66906537f1fd9700C83842a,3961676355335034620
0xe4b79Aa67aBeE701693418cf2f9B909414e656D5,3959304920251751178
0x7E451E272D2ADA1E69b52e0762B17ef2A25F1789,3953848132290278116
0x4C2b15a65D8AFa644363D06226107B5a249DDA29,3951000000000000000
0x940eD77d20F78A0F2475a02DB2b8b3A9324Ad4ce,3945000000000000000
0x317Ef2c61a51eC71c712d49bcAF537D4EA9406E9,3941177000000000000
0xe1B9923F7C7cF9d41fC3e2c463842ed4e05d427d,3937908515533937622
0xDCb728230755Da7840b0Ee796e6D0c7F464bc61d,3928655759999999999
0xEb7E798fDA223616661052e36b8b96303a03cDD6,3927411401963325891
0xC9c0004ce61B67F392f1ca62845997168DD64801,3925000000000000000
0x262Ebcf13F1C4a54FA9C560EB99a97fa9e551CbC,3924618000000000000
0xb30271Bf0C6d852d00bEf3C5d4036B0a26522b92,3919305529647617280
0xd8F961be2fB7A3986dc5C6BaD569D501B3817b96,3917045932212034750
0x274DE18b0E2c24864cfDBD0DB156de962B48045e,3908600000000000000
0x4c25E55D2BB897b85CBEF7B2FE7C5239C1dd0A35,3908235248686475223
0xafe2772D984585C26bDDce85EDb023AE374e9bB6,3900000000000000000
0x63A311499ad68D2F86062f1FbDA381d6b6f1239D,3895033120000000000
0xAABe0de57Bae39b3ec7a6Da2064210C12DFE4B88,3893772044964586349
0x0f9A34a848E00CC3Ba1cF4b2933982451107C574,3886241722758299165
0x035771565A78aa9D68a7930960059D8Fbf771D97,3884130250000000000
0x44CBAFb1c19B5707A6051805C10D456Cd8bacF13,3873129012522347156
0xF760eC84dffcf81Fe590c708Fe174F0B388a3167,3863147216288152741
0xfcB40a45a51a31F568eF39E0f6DFE5f3B21711df,3860802246197003300
0x4cC2e287Ee4ebCE0D6AF72213b0ced34e2c21DB3,3859200000000000000
0x6336D8631f49D706D8196A467b1b7d92a62cAf23,3854753515871255323
0xAeb818849aa8F5BA803103887EF5fa8d211a0e7f,3854536361851340175
0x41411962979c657E7F874eE0af7E83B9E9cBe74C,3850368150235276078
0x3e0D20F70b0aE7ba02de63b1a71E821a4d8A7755,3844977266390959949
0x56f4327FdA4Aa3a4E7A6F2D5a36F182dF9E7D145,3843911425421430658
0x692E58F8Cc943bcb2EE4A8F6Aabaa191621B0511,3842378700000000000
0xaDA412dD2745504A32499970AaEe27e2903604b3,3834684468718111959
0x6b2A184D5452bd7977ea6C9C6c7a79D1c931c8BF,3831187463122478625
0xcfEb8147bfE22514B7A50b90b558349a2fc28162,3829200000000000000
0xc550ffFCA4523F06341D5D11A02F9e7Dc8cc3Ab1,3826216317802873985
0x7DcDeDCE4d5dfE83535Ae891B0D44E7ec815e894,3825857296331999239
0x6A0c09CaaD6416D1f286E2e28A41d841Bf82b92C,3825538233832002150
0x95b576fcEE5B04c38831540041C2245eE580E1f0,3812133752440414950
0x5601B84380fd19367b8015721a971380D7070D7e,3810899063593836225
0x941f7D3B08b13DF3d92759c897bBB3E895990F9A,3809622088740898604
0x0EA7f6a0e4E4966698033a1eCE34a71de380535C,3808000000000000000
0xB103547c8f862f54a81C1Af6D66AC286A7F93cAc,3805140000000000000
0x02C6b7cEAB33FFf41171539B34BFe048b0118F40,3789829125661993922
0x3bFdA5285416eB06Ebc8bc0aBf7d105813af06d0,3787592174434505990
0xFE2bcfC32701aFA39Bef1F200ea66921d9CCf669,3779000000000000000
0x9E10d3D0FBa59b30CAeFd0f026f764f96f80322E,3777664905983917173
0x3844013f00D083E3c6E4d58a84Ba662ba1ac37Bd,3764617681767860025
0xBBdA4Ba5D3c6874954eF421Ace9D3b6E6C112155,3753600000000000000
0xB3aDafBe2Ba844c092f50bF01cF312d30ac11735,3750856753771212810
0xa0905c79c5382874447A7B6733635236FD4401d1,3743524836068934590
0xAbe5a137d5139227e98974884b2C8751AAcc141C,3738002750833435882
0x976F77036e4f70615F02bF657aF906F954a09517,3737716165104123045
0xBA37CDc1d2755382479826692073FC1BfcBA2Af4,3733168680750228663
0xE4F4C39036e6CD6a32501BcaC3AEeAb0cf4eed25,3713557396607672455
0x8AbC49647FcfF7c1Da7bFdD89416fF2a0cA98e75,3702120000000000000
0xcF9A87dc0a4f0AD9507DD2419D457B80621c8D91,3700000000000000000
0x7C999101F5BdE4ee04A7Da263Bd32326A756DB60,3685856469022205887
0x9E2dFCB36E3F81d75f294104583D6c8078cb4F71,3682561588195887152
0x420A65eaF709a64A168Dcf14b9cFB9c3A7C5Dd0C,3674720000000000000
0x1a8ed9383Df0af67e2b23B358fDC6BE9A841029d,3674352820000000000
0xaF0797245655f8cd193336acd45639b4C30be53C,3674096481126156818
0xB27C38BBfFDAe8f7D10180E26C8ADf8Eb165823F,3661247700463134193
0xBF30608066F972e705B54Fe75411e54b34d671c3,3660173459722292426
0xab4b4b4BcA2065FDEDD7f10f4ED864292fd0F81f,3660126900000000000
0xA5e9CaF774d799e42971329701a2697D92f0e21E,3637977304840187166
0x6a4240C632Db105E5b5AB3a9a9F5F7b76f850de5,3627645897842308952
0x99c9c5CC31164272a64b3Eed082300a78B5cCA96,3626764154074267069
0x4730D5a03c088a8B97Dc27cd87B77fFe1c6D5748,3626411246767425998
0xBa563F8d3Bc7562881310Cfd9BC507C3EFf284cd,3626202309560982169
0x743f60885E0eD5216c6E91033986B49dc15525B3,3605055492960406782
0xA4b63C416e7c16a5F4b75513f50cCB15Ecdf4e5D,3604118696208224309
0x7B44ec240142548BA93A59b0741291214790454d,3600000000000000000
0x69A9E74A795173e2bbb8C70113048EDB234bbC40,3597256762498076278
0xe43461321dA8E2C09D2875D4e0dD63C7eA20BFD0,3593367488530482476
0x03266231744d36Fde1299398e809e61C847C1D97,3575970906528771288
0x82FB6C97Cf915514578CFDa000FB9126007a5E2e,3572520000000000000
0xBfb7Ed4C95f7668d709cf3979d8D67709FBaEBf4,3566412354776276570
0x94C794395c8aF426736a673592f4E784497c43E9,3565143269414926731
0x284F15960617ec1b21E150CF611770D2cE8a4A88,3.5564533019967247e+18
0xe8106c71fd7b47d571c3e5416cd7EE9eadDea62D,3556436951982755088
0x246FD6E36C632D43d8680d6bdB5694df72f4D893,3552580000000000000
0x265b08EFA096377169C8D0369b17456857b9356C,3550545386214239744
0xb19d8a213e7b42FEe20898c4A53Ba5d28BcDE8A0,3550000000000000000
0xf7C7D3638d2c257FAaA95eae32f1ec160Aec87bd,3546515054023837523
0x928A0F7836dADCF9BccC56491e49da967fDed0CE,3542999012847147065
0xB4d25F85058290A8651146EfaF4c8b82C3710C45,3540523521973789022
0x0971cB7D029DF6d7949F293037701BA0585cad88,3535756155227531892
0x60c752884f7e6e1F45cC528306BA20C702702b80,3531213581341009868
0x4d62ba270C8845d0f8fb27911411be0E119880E5,3526538513570099595
0x5b8C8a23EcF58010120Fb814913C0B2F0e17C719,3519612711153344000
0xCCc09886E39b8D852cdF274De8A00A34cEDA946C,3519580499146269382
0xd17F04aB44cbE5d61775d0E084Cdbb4f02e176d6,3519000000000000000
0x13EBEE30FD6a004e88cB7C055F9989C2A3B02292,3511826354313773631
0x1b0A204E7865Fa73f01d4bD3F02B1F33627BC9d0,3507011192893718954
0x84cc027185639E63be140966FDcD13a577E2FB18,3500494758666763847
0xc70f6273F7EDF28F28810EA0B8Dec35eb00bcA81,3500000000031640183
0x2fC6af41C36A74e0868cB4014BCBaB9D5Fa3b7d0,3500000000000000000
0x53d894E52CE553b514e157512835486Bf9Efb883,3499312237282494548
0x1DD25EE0D6e5B06F09997c34cdE24ACcbf3a025A,3491371861631644470
0x0AF2D107D5023B8B11e2C280258f271917b3bC0B,3480000000000000000
0x83b9ca2e8b03ac333Ce1713e2b17748A92Ad9c96,3476580600840632983
0xcC21Fb971DEaE347b3C7b974823d32B67152F680,3464710740913544185
0xFfC041B1c734f8bC0502A9Fc0d7c35AB437C416d,3.4634423318346194e+18
0x28e8B92DFb7636102F1a288027df130f980999E4,3460430000000000000
0xC6E05bcD3A1b728d9F5379094072575cCb133f76,3459100000000000000
0x6AF235d2Bbe050e6291615B71CA5829658810142,3456451824022248567
0x9E8024acC28DC8c749e780872Ffb672d2c178c4c,3451634441160838800
0x43c3B3f961dCebf5dA67fFcF514fC4A96Bf0E2be,3447839815899556256
0x575cFC8b184005283fF4a0ce23fF6572596E6D01,3445800000000000000
0xdCc128A33831aB3B84E28727C223e8e86a7f2227,3439196580952660595
0x36Fd3638c80b81F25276b2e36D7307F12Ee32e96,3436880537583083589
0x0D5A96e250DDaf3543add4b8760E497C3F2c5b45,3435105162937992235
0xFd94fB2F07A4a0Cb5c8B88c7A4346DdEd36f2b1D,3433922980320276917
0xACE791440764717fd56B50DF30273Ab15806Da05,3431815889014176905
0x374F5FA69b977964D5242C95Cd2D31db663BdDF0,3.431639900193003e+18
0x1B2D20Ba26169907539B13230a35929fe8Deb11D,3430273041125581775
0xf3cFDA0953b7C2bef341DE456b45D3B48934F74f,3430127400000000000
0x4088FB117214cEa21243f8f0e0B152A6A0F0a1ef,3424699122628755534
0xde66E1Ed9058044F7Ec949b6e1e9111ba225C974,3421000000000000000
0xDE1ada929019e92024f6384920d3a0928D142917,3412266613124794634
0xe030fB1eb2750Fb9b8288F467c680Af94953cA02,3402651303960680054
0xD489B6580A4275d09a59faE292730fa77a1aD61e,3400517884627849430
0x0DFB400cc088B600D1102545711B8884aB54fe37,3400000000000000000
0x5cA06B1d7eE574A6077410deAD2c9D18983F1e5e,3399309514477430069
0xb9d3B8882bb0Ea1c1baCB9f1828d7F95BBd18f3c,3399155581786569530
0x66fB33b460977B5B39e13e4d2191542502B779D1,3396746383837560057
0xd628c49563e79faac8a7f73B34E6755E48227d44,3396218276795641928
0xEbAa25b7A7880f65b73144e9ca7A817348Eb52f6,3390463413443776817
0x4B88c1080d4F53712B90065976aaf36811F2467D,3378737713453429280
0xf23a8770d96CfeDAC8Dbf40e132d559509dD28c3,3377475859785671916
0x0F2e98121123A1051B061cC4Dc44705e2ffC6DB3,3377426130000000000
0xDc0dE3E8f37De314AFBA4C5947e3dF1D9759D77A,3376219330000000000
0xbdFD4f31c55ccB866AB6Ff9ed2863F1A4ceaC8d6,3.3534581069031716e+18
0x4E842264C3aDF4692DE5B823C888FD802261f17E,3351632990000000000
0x387e1F5635b14B31bf918c75eC5B6a57f72b9cBd,3350000000000000000
0x3815c846be224426eC3b704099fd2Ed9301d351a,3348045867525313766
0xF3b206D1663a5b7A39F7988409955A06FaA6f8D3,3347594518701570460
0x12F7B7bA6b571B0E0FeaB88e0774F6470EaAd402,3.345341930118107e+18
0x714aE506405bA00A97038F1FD02F935288ac1be4,3343948600248323661
0xfE22Dc8a10cD4055239d4c314dF55278142A5471,3336000000000000000
0x84116D955ab3EcB4Fa7ddC515AE44d16Ad629fE9,3333162066613191297
0x91eEB4141C8d17Bf7e8841Eee592Dc04f3d6EB05,3332529130235543600
0x40d340F179D8115F29a86AFcfe943E78C73453F5,3329200000000000000
0xe2b3cA0C12E107fD21892971d1c10E6fe4755bFd,3322944629915428997
0xC82F694131f6eB73563b15cbAAD1da958B0635d6,3322325229192416478
0xe80d22E097B346355a1ae24F4FD02E766efeDA7E,3322286399220191889
0x44F0F6E648437bf7EAf0149Ca888c302Cb58B61D,3318062011759044217
0x9501a96b1e4A6F4FCA9c9a0c89c232745505D9A5,3314710000000000000
0x4A2fB1D11b2D351Ba2FD13DBa4Ec41c52f17aA1b,3314299746337173551
0x008e0339E63376c66Aa68F028FC1e62A218f03f3,3304050430000000000
0xcBb201595CEafC3eA209120b8a08E2240D11B7D1,3300000000000000000
0x526d4073b77AE853f1769F95fb41b0a033cE4B6E,3293105317815679158
0x921D58c0cc78AaF04652ff28e68F66D15aC7b73e,3292961523022137005
0x01d2B2c687DD8402e31E38Acf1C5602225b10071,3280210551002892019
0xA5ED3633bE3Ef82B7963C963e36eD165FeC4900E,3275438035600000000
0x5b653a8C603cf178eb821d73b80539EE82E9561d,3263225970413913026
0xd3b468D28e942BBC25570029A50Aa102e0F2c189,3262032768024478154
0xE759b0638058706EB7565804cB61cD6BB64695DE,3256308350000000000
0x5198B654168c4b23844E8797A8cb4975Be6834B4,3253531809889407803
0xb473a2B4ef84613FAA016093056d341841C1b89C,3249812421663402965
0xdfb624Af1341459ADfD66F14fbA842cb6463aDe7,3242273229493237752
0xdab7A2876d91dD9571315beBF6FFE2e505652E36,3233087944644015147
0x85d74963e011088e8fACD733867cef9E92DF5d1a,3229947622464184575
0x30a0911731f6eC80c87C4b99f27c254639A3Abcd,3221912541677048152
0xfa7576a5FEC5cfaDBFcDB5596f74a64C1f998c65,3219980000000000000
0xD9a8b34B7e04F64134Ce08D41b3eeC90F6eA923f,3219715346718619235
0xdcEcC3E956C71012D68CfE4093439a59CEf36a5C,3217706189418297437
0xa0d1f848d57d3263058FCA4DD6830821E7f790f0,3213334086833495259
0x5D21a35Cebc93ffBADe25503D01bd8f9A0139473,3212000000000000000
0x8AE167D06431AFAfFC2ed5ba7e2E7FDfDFD104e9,3209333002315894455
0x5c9924c03C38C72B3449F79EDcBfa5a63f68aeE8,3207467887130550721
0x08B045185844f795A4Ee2C849542513f15Ee2dD4,3206600000000000000
0xEeca316007e4A888a273037a55A92fA68fb6bf1F,3200000000000000000
0xA15778b18B46851258df29E3AE746d4Db1A090Db,3200000000000000000
0x1b3520f2F71462F723C163324c2C1B1C964A0e48,3198667097764976513
0x7fff86DbB3f422704cC90bc4E3537B25EF81EF71,3196064120104890363
0x5086612a38c3D7563c7F841Db7d5AB3331Cb46ED,3192960953756166883
0x79175c7Fb46E27568257eebFCC44CAB3E5c5ef72,3191561579476670958
0xdD847660e8C3529DEEC59AC4684449eEd97344A4,3.1789788817781765e+18
0xa2B1a85Ca12820cf65faF4c10BC99c6c5d4583da,3178059396366569933
0x367691a8ba1E686ce09546309fC9bbE67da19617,3177600697224060329
0xC9DF3c03e796D973cd9F350465f23074e418Fa38,3174428364332102291
0x8d83869aaC3f96b07A756FcBA6328a438516E5d0,3166811283414040896
0x8432bdc002d18c9CC719822dF7313224dfd3aD0D,3164240171923333161
0x9BA3560231e3E0aD7dde23106F5B98C72E30b468,3141560834010215653
0x7835A7486eAC52c91ae259B310DE9648E5f5743f,3135168712678993820
0xa805E6ebdE9e934c08B169508e3683F939476B0F,3129255180483128632
0x88b3210304D901CB8fBe305644BC38D71f697F0f,3121944084453673393
0xa306778E567d0dc28db636884d660819e867cB4B,3121177005952669232
0x2E46A0ddD30b4af89a54FC89f975b9Ce520c0bbf,3115088837699381451
0xa4fCf80a3811eF555149d92682ECf079a2dbD9D9,3114600467116709297
0x7cCA06b5459908b124d5D0beEf52A4eE8cD926f5,3112149060174562593
0x7B780418cfb72AD853a331F690c84837240f7492,3110567916971100463
0x35721479BD5F246f6932D4DFBF5D927cf57CDc5F,3107598622466227649
0xAeCD52ac3E2F88f73686fB96c15C6CbA1D3353e5,3106982000000000000
0x35a7271Ee115da65C719Da734Ea5C3AaFaA9d1EE,3100000000000000000
0xcccc1dAEc0B9efcE957E4413607048e79720AF56,3097244386153242854
0xcEfc06D7092D5d6C891f2fb037fDa4e6b3526592,3092100000000000000
0xb0dE3c7Ec18a6e61E336412054Cf730257A7F933,3086402573847079374
0x847603Ea56f135836Bda1eC9a0060D882e254D2a,3077846136972858989
0x37fB766767C166Cd3F30E2dDD6220adF0adEf432,3076000000000000000
0x26C18FB14d6b95C344355aB01d619391613c4565,3072834186524313322
0x7B407a03D94C6cA2E1440a606E666f3868fE9542,3070000000000000000
0xE649f589DAD6A791343b31CC1F273DC304c2C3Ec,3066519867181420556
0xcCC68EEC0B2A2c3A2aC9Baf962f6564c09421Be4,3065391624682434724
0xebFe65b40A155350FD5F1Af092b7B00Ffc6ECBCD,3063973187565845954
0xa38cfe6Bb74fCeF32CfE2A55c041c7D10A419768,3063100983416265834
0x10C34c53D014a135c92a1AE99C9699513EE674d9,3057268760892025637
0x061b68C3944DE2B686068CAD4394ee3642f9C682,3056366537011881528
0x9cBAA58480dD9CFf08a836a7EB623637eD8c1A3E,3050000000000000000
0x2A050DB5ef975dbea2C2C15E4bcdB3541F6D56CB,3050000000000000000
0x81093962fa766B178B378363d1f2654f04e7AE71,3036877416229308949
0x463fe77b4938409c1dB3E1D684ff801CF5229131,3031748529898283952
0xCcC6C9B17C4f957064EA9a84E53a216C65eb7B5a,3030844110000000000
0x7E881778e2db6CC157bCC7729c959ed83f7965d5,3.028988984969e+18
0x659c8280b527D9b62D88d305f282B713f7188CCE,3026856405295051452
0x58AB5fAdc41D70a5959D38fC466E2b0dbC4d0c29,3025233042384765290
0xB00be33D91eB3B51c930EEB0C6DD4061876b3672,3020801334623026177
0x617BaCd4546102aae0E5067eBB569000b65fc706,3019906724526476109
0x40b62A281a9A32BDa51433A827236F7C9CBf3E6C,3019607967233891500
0x0FF0d518Cf2d5419A99E813cbB913e4549F00478,3015080856184155226
0xE6983Ec65E0Cc1Cd5fd68F1c307822787853aC3f,3014835024162571420
0x80a60C9aad0C14E2a09f7739633e6A9396348E10,3012021997020215554
0x46a929E95C585E23d411B452cA14568da143901B,3011060000000000000
0xDcE62b21A8B1A9b39dD3ded27C876d416CC91B3e,3.0107811878400876e+18
0x36c7d586EFd531fB964c9C0d7AFFAcacE3b08D37,3010586902353301615
0xFD048efCFF237E565EDE41f8ec44E4a0993a751f,3006755112833888154
0x149082fF2bF5c40069Be366aB1c06687a72f7589,3005080696802703022
0x0ca4F2A4C62e08CF0918818C898068cbdA3814D9,3005074284116828165
0x08C1dE004a1154D5E718b0730780e76917c3Ba38,3004608240148056644
0xf50514eE4c41433cbAE3881dab247F1a028a08b7,3002745425868798821
0xE80BAEc42a78e41193097682361a5f323BF83Cba,3001000000000000000
0xf53eF1fc11D93c322Ecf9402452802F4616EB3cb,3.0007336431016033e+18
0x0355753Da8635fb749Fda2F5837cA9C4dfCDc3f5,3000008216563620214
0x0507bff2B354D7B813E831dC6cfE90E802C4f537,3.0000004467223834e+18
0x168e0D70F7521f79Cc0eB7ee3619aA21f0415980,3000000000000000000
0x8b069179625b1969661B583710F447062966bFdf,3000000000000000000
0x0e0aE2a76fdB5fd6c321E3Db98Ba8e1274FC822b,3000000000000000000
0xee48E4cbB5febe2c67De010E365d22B7364fDeeE,3000000000000000000
0x29D9977CfeE1423A24181e70e71abC42377dc87A,3000000000000000000
0xAb7a61452fECdf65A2F7B3dc612FEe83cE8107a5,3000000000000000000
0x7Dc6D6282DeeE6EAFb5870b689fEfce2d5c2F9E2,3000000000000000000
0xa0Cca0780CA6b66A0B82ab2F6969A9bA18EA28d6,3000000000000000000
0x6f727Eb5bAB8e3730401D3D676494CeD2c614b61,3000000000000000000
0xd24bE726FE302428B2Af8FFB106FbceEB99003D8,3000000000000000000
0x068315EbcbC3067c31af9886C2Df3A8C10532D57,3000000000000000000
0x329C1A14814DFa372f98674931e0c1C690928ba6,3000000000000000000
0xD26a95B1F72046b593a017dc757d7465029c40eB,3000000000000000000
0x8B77018d63267129ADB9e36E5982747EfFC27644,3000000000000000000
0x339BC3453298D82D5955aC2c13508459a5D3f0C1,3000000000000000000
0xefFEd39f591f5066bF7C2B0677ae280DE1B93B97,3000000000000000000
0x12e7A19C00cBE29186B431D50928fc4AaF78B44e,3000000000000000000
0xEEd7e1c7c9c68611584e8f6230178Ce0A48Eef7F,2999996151642216679
0x9cd43235Dc2b133f4b10Ffdc45EAc126eF7a534f,2994247830000000000
0x2E69476D174E9caC1C9c1529c67c5ae66FE933FF,2.9936535825556895e+18
0xCFa403588c387D75959911AF5e72E785c699805e,2991242000795811666
0x0DE1bB165E3E395e1cF813A37182376a799770a6,2984000000000000000
0x869E81880993a564EFB253a7fE7439581F70398C,2981000000000000000
0x9df244a5D532343923865F1c8f8FcF312A5D76a5,2978956415396657072
0x1CDDc4551d11DfDb1Bc39EF8DDAd3572dCCbA434,2972916116605807358
0x7C20C80db08479cd66f2a1836801fB50AF76d13b,2971882000000000000
0x2317AB974Db5f75652Fb22Afd356AA25DF05cE33,2964324197094712682
0xC6630b6e0F69ddBe2D0c68F1278fbef8ADc69CFA,2957342131476158906
0x29E18bCC4b91C3a28A78E3bcB91568395FF02Ef0,2956918232145449800
0x9475639f30650D487Cce43b403Dbcd723C6f9a93,2952813200000000000
0xd249e5959816852560CaB9De3319F5ae2eE037cb,2952647147073972992
0xB61FffCf4AA2cf7e8DdF9AEd5822F420b074073C,2952400000000000000
0xF151d10885827d0D9F3D070a19327906Ff17D4DF,2943107731245097862
0x2394B8B118EE7CaF542fb98eC2Dd8145011cBd55,2941133477911730327
0x3aff66B3a6Edb6AEcf18B80969c275471d224829,2939030675390012546
0xAeF0AAbce799bfB841F834fF21dFbF1c76FC249F,2935900000000000000
0x63942472fA1e264a6d24aD7416Dc75F44DCeb1c3,2918690230673739352
0x0cea386C5c57C2FaFee4d2738200Ebee4D4ba333,2917000000000000000
0x785554fcB31cbCAA970f69416a4B4a944DD0F246,2915700000000000000
0x5051737864129f592FD1E3C94b837b3c19405bc5,2914849430520614100
0x331AdDEf94AB0232c02f1fE89969e667Fea7DAe6,2914782758896296889
0x5E8299dF39bfb67922d33303c354B28Ef5cB8C08,2904933063374382504
0xd71c71899ef98Ba3C95a831f08FA153ebF7D6E4f,2902049798105518018
0x5a6Fb34368641028fF89AE5F65957B06E74df575,2901265976575927101
0x85E6Cbe65D31ceF38cb80b9a4d72aA2E9eC21303,2900277000000000000
0x1a0C18E503146CE47F47Ddc836dBD8ca3eF87191,2898484616555981238
0xC1C8FB9E07097ec7f46D628911d2b6B813431b7C,2891975900000000000
0x7Aed5695362357A691fe76fc97Cf77006a355a90,2891136700000000000
0x9A4050fc3E2eC71f73DD880a1f334ab037dA9f1C,2887823836943629791
0x4CEccB1061557cbBDE9917a3Bb582dAfA3802a20,2887385822072785158
0xf7D0B39C3A3f0adf7f112cD93440CcFf2b89A041,2885541400000000000
0x1Be3cc211d903D79633040FD5a3609DA967cdAFD,2883825200000000000
0x5D5425Dd14DF5FBc4E5C07A459EC1A0d52F490E5,2882924832515432710
0x4eEC09D60650829229A9E74E513Bba106299Dd00,2880000000000000000
0xeb7f935E90C16BA730e515F31e545ed9BE70EC9d,2879369276450135459
0x1C16fA42A9Dd3CA48e83Ff2F174eCb1C0A9329b5,2878702238447720479
0xDD64063F30a01ea3589d7E946970F5911cAc2f9B,2876087468418547870
0xE5499257b9E32f981d54dCfc7B72d5842E994800,2876000000000000000
0xBB24Dd781309CE548e8394Ae85CD04667ED9D50d,2864411500000000000
0xC1dCBC09122fa7c1CA1111247Ae34D37cD352D33,2861946853285287084
0x74faF5E70F9b7771948c5368F063D034B090AC70,2859402169770636373
0xe03C71d9F4b2ccf8026b495CC01F3763b66F4cB6,2.848906765230737e+18
0x3B924dA043A029166Ce5dd26C548A2A0a0491710,2841446980907993459
0x2cDA849421183AEFb697455E5610Db2ddF00dD1a,2840630000000000000
0xd3a16ec53902C1C85b1078A0eBbADe554631efA3,2838752078421350190
0xBfD7F0DB71253edaa59743163D3eECfa27a01A6e,2823993197509086515
0xA6b97Db487423A98AEE5733efaCBA7b560381490,2823722364863629045
0xBb72B08Fd7C9431B8d77b749F8Bc4f1c3fC8BB6B,2818860000000000000
0xD21DF14f5E148569426D325b73C67064406fdD1F,2818207122350993484
